M1_roll_std_5,M4_lag1,M4,M1,V10_roll_std_21,V13,M6_roll_std_21,M1_roll_std_21,S2,M14_roll_std_5,V13_lag1,S5_lag2,S5_lag1,M4_lag2,P5,V10_lag1,P5_lag1,S5,V13_roll_mean_5,S5_roll_mean_21,M4_roll_mean_5,M6_lag21,M6_lag5,S12,D5_lag1,E19,M2_roll_mean_5,I2,D2,V13_lag5,V13_lag21,M2_roll_std_5,P12_lag5,E11,M17_lag21,M2,D8,M3_lag5,M12_lag2,E19_lag1,P7_lag1,P8,P13_lag21,D9_roll_mean_21,V13_roll_mean_63,D6_lag5,S6_roll_mean_21,D5_lag21,V5_roll_std_63,S6_roll_mean_5,D6,regime_prob_0,regime_prob_1,regime_prob_2,market_forward_excess_returns,date_id
0.3390474574466421,-1.18181835881905,-0.802956720514544,-1.08274507801498,0.08658024288094315,-0.555797293115748,0.8361072396985333,0.26901462362536754,0.01684873536803,0.002710207044571193,-0.392933740280478,0.187507825458851,0.100089570841627,-1.21319143258617,-0.827945404622197,-1.020495501154,-0.73209734369578,0.137250528339003,-0.565460984340904,0.13176429379205062,-0.48783222974491275,-1.27902934249147,0.477387608721845,-0.035233696532466,0.0,-0.558388301360143,0.5540603662590506,-0.819277898128176,1,-0.745281171445568,-0.814365695431802,1.130337880809212,-0.325968732352996,0.0330687830687831,0.543320105820106,-1.10740460670025,0,-0.982733989379346,0.265249261119633,0.0313975309731488,-1.24294088810485,1.61602993500161,0.668320105820106,0.14285714285714285,-0.7226453758329394,0.0,0.24707105064247925,0.0,0.8629077504887313,0.13670634920634933,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0099144159732503,6066
0.33299894808709796,-0.802956720514544,-1.05094273768682,-0.892419950988791,0.08818955300101966,-0.43939389373334,0.9005276684285057,0.28566586083636375,-0.218848910863216,0.0031480426848793644,-0.555797293115748,0.100089570841627,0.137250528339003,-1.18181835881905,-0.722948336239984,-1.10946935600934,-0.827945404622197,0.185694366994306,-0.5275642086749398,0.1490034679216717,-0.6928522211731958,-0.928365608891575,1.07198731937151,0.410324166483211,0.0,0.0183956663597468,0.45889714524976755,-0.835985982575834,0,-0.743682286576082,-0.795983922430172,1.2668935752848651,0.0973272897346323,0.0327380952380952,0.542989417989418,1.40943732249659,1,-0.606399730111815,0.276211909687009,-0.558388301360143,1.03550764745582,1.53825198097666,0.600859788359788,0.14285714285714285,-0.7185465962083543,-1.0,0.23469387755102042,0.0,0.8596003458290709,0.14107142857142874,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0102914719759994,6067
0.27979664848952446,-1.05094273768682,-0.413459313731896,-1.0717611757858,0.09708689237273135,-0.439911492341902,0.9855015327383629,0.3159927045845063,-0.454547381438221,0.0028787327802408088,-0.43939389373334,0.137250528339003,0.185694366994306,-0.802956720514544,-0.771017626923369,-1.0183291168804,-0.722948336239984,0.12441107851312,-0.4667065301063914,0.166210012916918,-0.9126662166267616,-0.588453582967564,1.28284327542905,-0.0650091105187737,0.0,-0.614055343237834,0.8659824067212861,-0.879158611794191,0,-0.674187548904921,-0.700092026657204,1.1530431461039632,0.519833569440297,0.0324074074074074,0.501322751322751,-1.18305179565911,1,0.0622676259697036,0.217936369131057,0.0183956663597468,-1.40512135764674,1.61689590723434,0.514880952380952,0.14285714285714285,-0.7130450538039852,-1.0,0.22316704459561607,1.0,0.8580133923362354,0.15489417989418014,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0061664215361706,6068
0.08619718707735592,-0.413459313731896,-0.809829008251022,-0.533578245320801,0.10389191853888483,-0.334238230796874,0.9829448083673942,0.33520464904332953,-0.572840375283654,0.0025895828282147468,-0.439911492341902,0.185694366994306,0.12441107851312,-1.05094273768682,-0.36931454589919,-1.01361911976005,-0.771017626923369,0.152881849985454,-0.4198513187937877,0.17933914831621106,-0.9324737126676951,-0.478390450895588,1.5112836667198,-0.0199779350782825,1.0,-0.247648115550029,0.4443561513210444,-0.869264157143947,0,-0.271220174497474,-0.680764989821588,1.4683527496135829,1.36451975070811,0.0320767195767196,0.424603174603175,0.670343363781712,1,-0.615303725915165,0.267389907352329,-0.614055343237834,1.12812344355529,1.5614309820223,0.442791005291005,0.14285714285714285,-0.7078137761613951,-1.0,0.21110481229528855,1.0,0.8652904760489631,0.16600529100529132,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0228135613155537,6069
0.22818794710202606,-0.809829008251022,-1.36157601371124,-0.228916061022808,0.11600304153753699,-0.0178366214891818,0.9578619779225828,0.4057454785527617,-0.691008923461156,0.0019958850909344472,-0.334238230796874,0.12441107851312,0.152881849985454,-0.413459313731896,-0.494181607677054,-0.937688698382387,-0.36931454589919,0.360302096166144,-0.43245493005366764,0.19235659106972833,-0.8518012278006655,-0.100674420353791,2.09085236939347,-0.439305327852295,1.0,0.172157968619256,0.20726008987958675,-0.877014846114978,0,-0.392933740280478,-0.64271051566113,1.2651083094496247,1.36284529338289,0.0317460317460317,0.424272486772487,1.80044576324763,0,-0.736687295292895,0.293816052530342,-0.247648115550029,-0.7232242664306,1.38319396616369,0.350529100529101,0.14285714285714285,-0.7011232530970204,-1.0,0.19927878558830944,1.0,0.8679608301012571,0.17810846560846594,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0066675147248982,6070
0.37154867499280747,-1.36157601371124,-0.721255374262914,-0.64910595165947,0.1499212128626584,-0.316505654557724,1.0691216813388003,0.4926058698472081,-1.04383156051009,0.002637557585862554,-0.0178366214891818,0.152881849985454,0.360302096166144,-0.809829008251022,-0.618956104783752,-0.748485810103655,-0.494181607677054,0.393344988277496,-0.3574355062954084,0.2022801477505831,-0.8877527587791034,-0.495140925723603,2.73043904481666,0.308028979625139,1.0,-0.196591191071046,0.31795400943331475,-0.937745026923709,0,-0.555797293115748,-0.680950028285479,1.3962415166607527,-0.329066433488278,0.0314153439153439,0.420634920634921,-0.775049546177769,0,-0.858324154043857,0.29130477557984,0.172157968619256,-1.75022887262336,1.45399980096363,0.462301587301587,0.14285714285714285,-0.6894609783435365,-1.0,0.18886999244142105,1.0,0.8701869852058692,0.19616402116402135,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0015353107194437,6071
0.3257116203928985,-0.721255374262914,-0.558837900278689,-0.424267024658425,0.1666951122446972,-0.254032890685039,1.0365594063271881,0.5197276381714956,-1.16084575170351,0.0035602681373786945,-0.316505654557724,0.360302096166144,0.393344988277496,-1.36157601371124,-0.810463798272116,-0.824225945630566,-0.618956104783752,0.300427946474994,-0.3095771785838036,0.20986697833715298,-0.8714124895287775,0.0050244940295856,3.01349232500066,0.448534329569223,1.0,0.111136564533108,0.38442502153781105,-0.892481193312792,0,-0.43939389373334,-0.69937597535951,1.3170876111832668,0.938981184590587,0.0310846560846561,0.423280423280423,0.471656832752761,0,0.36504057311659,0.252430620677847,-0.196591191071046,0.748660968486306,1.43562325427368,0.497685185185185,0.14285714285714285,-0.6818062555490196,0.0,0.17852418745275894,0.0,0.8801587766038634,0.20952380952380953,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0128775512650362,6072
0.31474621483558207,-0.558837900278689,0.105072636373221,-0.917716524761504,0.1851938749266385,-0.541143597309244,1.126221068813867,0.5540946959671985,-1.04312589548899,0.003170228473571937,-0.254032890685039,0.393344988277496,0.300427946474994,-0.721255374262914,-0.781694610051086,-0.759889744538685,-0.810463798272116,-0.0324200140633593,-0.2725049779741434,0.20917436438143375,-0.7729915220471513,0.325593660437791,2.14126519675837,-0.815837875069426,0.0,-0.671671279769911,0.1968689235890452,-0.829615791289455,0,-0.439911492341902,-0.744758661353815,1.1958210385036685,0.937902646161937,0.0307539682539683,0.420304232804233,-1.1445820610393,0,0.585238346182663,0.224462722899139,0.111136564533108,-0.551072890548843,1.55383383431449,0.350198412698413,0.14285714285714285,-0.6729047064110729,0.0,0.1714065255731923,0.0,0.887164014050692,0.22506613756613753,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0120857236813894,6073
0.2570059408291801,0.105072636373221,0.812495960368831,-1.33012656775361,0.185632670519164,-0.720751072234655,1.1711861186515526,0.5496769182224736,-1.04312589548899,0.0029950306072143705,-0.541143597309244,0.300427946474994,-0.0324200140633593,-0.558837900278689,-0.600018883822918,-0.927755350323294,-0.781694610051086,-0.174455301988711,-0.2927513989676118,0.1912414394421607,-0.6692851320261279,0.85369101555616,1.90251015090558,1.31225862100101,0.0,-0.532046551914641,0.20456287051300714,-0.819794326506049,0,-0.334238230796874,-0.750702362991067,1.1847959099741225,3.45835635380881,0.0304232804232804,0.419973544973545,-1.25197680277024,0,-0.707108318173519,0.262655440505824,-0.671671279769911,1.10353384545449,1.6548234639749,0.496693121693122,0.14285714285714285,-0.6691023526166751,0.0,0.1720521541950114,0.0,0.8843938817647414,0.24312169312169313,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0015259563102501,6074
0.43142099098904013,0.812495960368831,1.01013990107516,-1.44463166740232,0.18057550705275682,-0.703053209924353,1.2032256686037326,0.5332155692454197,-0.926039036283984,0.0018838760898247646,-0.720751072234655,-0.0324200140633593,-0.174455301988711,0.105072636373221,-0.29393992824716,-1.06904342690205,-0.600018883822918,-0.159798833190488,-0.370053967255168,0.1667508270465287,-0.3448201383021573,1.32623369420377,3.47790493633914,1.65992275759734,0.0,-0.796055684779659,-0.17990116279738322,-0.818795293273513,0,-0.0178366214891818,-0.74568422324674,1.3019657042869446,5.09507644913201,0.0300925925925926,0.419642857142857,-0.371480700612169,0,-1.29730103797812,0.268485323804834,-0.532046551914641,1.17290830249186,1.67305790895595,0.60978835978836,0.14285714285714285,-0.6674910063952266,0.0,0.1765558075081885,0.0,0.8813931250873382,0.2548941798941799,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0106341977485424,6075
0.4350520302855487,1.01013990107516,1.36474406335414,-1.55339567236712,0.17600751686019872,-0.75588457828291,1.3286633905281522,0.5118306353409248,-1.04388164854334,0.000942571339550884,-0.703053209924353,-0.174455301988711,-0.159798833190488,0.812495960368831,-0.399674748047957,-1.08162228775238,-0.29393992824716,-0.358019335124445,-0.5070972849422023,0.14241709156916785,0.1295230446551227,0.318244218883865,2.45881758070984,0.86915175982161,0.0,-0.679263184889577,-0.614286455569343,-0.826577376999638,0,-0.316505654557724,-0.800974438448245,0.6985582723524363,3.82131252967088,0.0297619047619048,0.419312169312169,-1.2488515608079,0,-0.824090566862898,0.291264174277769,-0.796055684779659,0.294336802849096,1.72819694807536,0.510582010582011,0.14285714285714285,-0.6670517871188152,0.0,0.1804610733182162,0.0,0.8334524186099042,0.25482804232804257,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0001853261400428,6076
0.46404467121759624,1.36474406335414,0.930647863108834,-1.46606649461103,0.16794628714750762,-0.764429030149754,1.353327360930716,0.48843517162767097,-0.985806850767784,0.0009026243920138105,-0.75588457828291,-0.159798833190488,-0.358019335124445,1.01013990107516,-0.122242594552681,-1.13279298016621,-0.399674748047957,-0.287132772878767,-0.5949730696872394,0.11256200310600899,0.5467229321785335,0.490646444608473,3.77240602916104,0.266005702829486,0.0,-0.592301858783568,-0.7090468584953692,-0.807904998409748,0,-0.254032890685039,-0.721036823770563,0.7556230990313583,1.32647710290787,0.0294312169312169,0.418981481481481,-0.164321884353574,0,-0.899562986740304,0.365436399604359,-0.679263184889577,1.214882075966,1.73188475550591,0.461309523809524,0.14285714285714285,-0.6660710327472634,0.0,0.1837679516250945,0.0,0.827883683521627,0.2490740740740743,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0048536156742187,6077
0.25038499353545657,0.930647863108834,0.93811996833754,-1.498986837965,0.16494940240257194,-0.7624749972755,1.3624437464289172,0.48445951009555677,-0.869024296818296,0.0009015151262584661,-0.764429030149754,-0.358019335124445,-0.287132772878767,1.36474406335414,0.0306580816094227,-1.14026244445762,-0.122242594552681,-0.543459508045465,-0.6970522975801825,0.08282937841455829,0.844620084856038,0.407115444366636,3.41726470342538,1.46082415604694,0.0,-0.773666811533182,-0.8362426019166362,-0.789262293148792,0,-0.541143597309244,-0.799289976108175,0.5257459881833121,0.49515496109114,0.0291005291005291,0.418650793650794,-1.07499817662277,0,-0.457107161908272,0.342008192824735,-0.592301858783568,0.112789746312813,1.75061848052605,0.394510582010582,0.14285714285714285,-0.6649277962667204,0.0,0.18707482993197277,0.0,0.8312104086243999,0.2375661375661377,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0052105947862256,6078
0.08272483490639357,0.93811996833754,1.15072853918868,-1.53881011078325,0.16016237899825483,-0.799328763563218,1.3601078044831667,0.4722812474670188,-0.399392543961195,0.0006922737822223705,-0.7624749972755,-0.287132772878767,-0.543459508045465,0.930647863108834,0.346492335274879,-1.15147181809916,0.0306580816094227,-0.937511381364172,-0.7413185775734337,0.043229713620246094,1.011229551248902,0.551039715628246,3.14199393259981,0.283259750522434,0.0,-0.679911856619608,-0.8223258250333302,-0.823543512116611,0,-0.720751072234655,-0.795453428168573,0.5163811565526211,3.38709984741596,0.0287698412698413,0.418320105820106,-0.727479271396603,0,0.0158035536454513,0.362595066002379,-0.773666811533182,0.980274493191581,1.76085926626188,0.46031746031746,0.14285714285714285,-0.6641755925616071,0.0,0.19118480725623582,0.0,0.8279288877828305,0.22691798941798952,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008876974924627,6079
0.04630002444470216,1.15072853918868,0.854345737905848,-1.52167031706482,0.15603766835742458,-0.76161895915723,1.3351665848068042,0.46067049267102145,-0.517506673238339,0.001050239382898377,-0.799328763563218,-0.543459508045465,-0.937511381364172,0.93811996833754,0.499151067140718,-1.18759738207811,0.346492335274879,-0.892731330770895,-0.7570341158391463,-0.009823649097434151,1.0788760670128716,0.361148929248474,4.35495597589613,0.505001122641773,0.0,-0.760402837403931,-0.7174263187586029,-0.813675142385185,0,-0.703053209924353,-0.773065693081452,0.45715816993507985,0.903547980378228,0.0284391534391534,0.417989417989418,-0.729538374680317,0,-0.902390799619467,0.374863497762446,-0.679911856619608,0.664513987692445,1.76442481294236,0.319775132275132,0.14285714285714285,-0.6637130294374054,0.0,0.19529478458049887,0.0,0.8320978677872423,0.22156084656084674,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0069298254628444,6080
0.034400084961312374,0.854345737905848,0.644692327162828,-1.15607162742961,0.15374882344147003,-0.612613389329327,1.3516785764298598,0.44789103564576005,-0.223761733987274,0.0010323839842652993,-0.76161895915723,-0.937511381364172,-0.892731330770895,1.15072853918868,1.14981690280243,-1.18753736937779,0.499151067140718,-0.736740853520444,-0.7687472656857217,-0.05839834232639962,1.0477172343790093,0.172475109870125,3.94731431992999,0.70075031730164,0.0,-0.57879041359464,-0.7890378535722324,-0.830241676855895,0,-0.75588457828291,-0.77463949327447,0.4155723886838726,-0.75108032880607,0.0281084656084656,0.416005291005291,0.76463581815553,0,-0.969548373466996,0.389751669955794,-0.760402837403931,0.648078538970259,1.75893665711876,0.374007936507937,0.14285714285714285,-0.6624575388250425,0.0,0.20011337868480727,0.0,0.8350141734991099,0.22208994708994712,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0055917609574529,6081
0.1590126066355688,0.644692327162828,0.645588149981553,-1.45645529259415,0.14883389569126998,-0.6721827148951,1.4694388385699435,0.4342964973900401,-0.400816590210681,0.0011718516554830316,-0.612613389329327,-0.892731330770895,-0.736740853520444,0.854345737905848,0.563989609882581,-1.09917436096173,1.14981690280243,-0.726914781952072,-0.7400930278950051,-0.09695839591532893,0.9037068871407469,0.477387608721845,3.89071729221537,0.508144115648883,0.0,-0.605533341692297,-0.3863403777795464,-0.802706572996894,0,-0.764429030149754,-0.745281171445568,0.7215345779577885,0.0765133407933813,0.0277777777777778,0.415674603174603,-0.68711773951226,0,-0.807439702406103,0.408712877519163,-0.57879041359464,-0.799450275531542,1.76073243495955,0.197751322751323,0.14285714285714285,-0.6587923455732778,0.0,0.20297933988410183,0.0,0.8528050341129505,0.2222883597883599,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0014499182016228,6082
0.15862074108941338,0.645588149981553,-0.0494266371819996,-1.50732701218441,0.14379929756138135,-0.674613281152539,1.570113649985807,0.4235671546167666,-0.0481102762227494,0.0017714029323783857,-0.6721827148951,-0.736740853520444,-0.726914781952072,0.644692327162828,0.285252298492068,-1.14778806892403,0.563989609882581,-0.556796251451233,-0.7216437648440743,-0.13391454970496305,0.8466949445152908,1.07198731937151,4.13385779794152,1.2508419818258,0.0,-0.667203800643089,-0.4908995488112836,-0.792826119432742,0,-0.7624749972755,-0.743682286576082,0.7191940449955817,-0.749828401440071,0.0274470899470899,0.415343915343915,-0.265040127445576,0,-1.20143435268859,0.494792173189283,-0.605533341692297,0.574105606741591,1.74675086707801,0.0489417989417989,0.14285714285714285,-0.6571997936982872,0.0,0.2050736961451247,0.0,0.8523438706491039,0.2191798941798943,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0052379618497205,6083
0.1595110930140113,-0.0494266371819996,0.0651359604480996,-1.49602246342671,0.13825832123397536,-0.707376882720084,1.514493993617083,0.41189532164000897,-0.0486273268174604,0.0018434287607972312,-0.674613281152539,-0.726914781952072,-0.556796251451233,0.645588149981553,0.735120453482317,-1.16029716356765,0.285252298492068,-0.652857341985042,-0.7040714216194821,-0.16191119873498855,0.6491856234113829,1.28284327542905,3.97130910027729,0.786099453269241,0.0,-0.658605778067097,-0.3289079389758448,-0.827049646628057,0,-0.799328763563218,-0.674187548904921,0.6417934169870072,-0.748792679612094,0.0271164021164021,0.415013227513228,-0.49778868384611,0,-1.1293255405551,0.526421018113087,-0.667203800643089,0.182830307819053,1.7678902126946,0.0486111111111111,0.14285714285714285,-0.6559084477698428,0.0,0.20856953892668179,0.0,0.8384299679660827,0.21269841269841275,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0006873958950304,6084
